id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
2102,creative,House,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2102,creative,car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2102,creative,Wings,wings,box,box,0.85165,0.94112,0.93805,1.04257,0.77852,0.91038,-0.01855
2102,creative,clothes,clothes,box,box,0.75148,0.95066,0.89766,0.9902,0.84099,0.8862,-0.07667
2102,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2102,creative,ice skating,ice skating,box,box,1.05725,1.00798,0.97525,0.94005,0.95317,0.98674,0.11797
2102,creative,surfboard,surfboard,box,box,0.90468,0.90724,0.98408,0.99739,0.97378,0.95343,0.03009
2102,creative,step ladder,step ladder,box,box,1.17628,1.13448,0.90994,1.09113,0.97957,1.05828,0.19073
2102,creative,prosthetic limb,prosthetic limb,box,box,0.99674,1.08064,0.98614,0.93088,0.98183,0.99525,0.10529
2102,creative,cast for arm,cast for arm,box,box,0.97702,1.06578,1.11307,0.99276,0.6715,0.96403,0.10681
2102,creative,punching bag,punching bag,box,box,0.99313,1.05893,1.03955,1.07506,1.09217,1.05177,0.13146
2104,creative,Desk,desk,box,box,0.62307,0.71035,0.7488,0.7829200000000001,0.66466,0.70596,-0.25229
2104,creative,Hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2104,creative,Shoe,shoe,box,box,0.6607799999999999,0.79194,0.80305,0.66162,0.6954899999999999,0.72258,-0.20614
2104,creative,Boat a bad one,boat a bad one,box,box,0.95908,1.13895,1.03927,0.92227,1.2286299999999999,1.05764,0.13239
2104,creative,Fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2104,creative,Drum,drum,box,box,0.82837,0.89804,0.91015,0.96106,0.7309300000000001,0.86571,-0.05398
2104,creative,Coffin,coffin,box,box,0.62113,0.78213,0.81096,0.85921,0.7709900000000001,0.76888,-0.20985
2104,creative,Decor,decor,box,box,0.9396,0.91877,0.89205,1.01866,0.8117099999999999,0.91616,0.01019
2104,creative,Bookshelf,bookshelf,box,box,0.789,0.72403,0.77717,0.862,0.82406,0.79525,-0.14042
2104,creative,Kite,kite,box,box,0.8541,0.9091,0.93554,1.05994,0.84967,0.92167,-0.01687
2104,creative,Spaceship,spaceship,box,box,0.81025,0.85886,0.85101,1.01079,0.86825,0.87983,-0.07348
2104,creative,Boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2104,creative,Bathtub,bathtub,box,box,0.71838,0.94355,0.84332,0.92583,0.92631,0.87148,-0.10651
2104,creative,Cubby,cubby,box,box,0.8004,0.76521,0.8097799999999999,NA,1.01877,0.84854,-0.09702
2104,creative,Ball pit,ball pit,box,box,0.98122,1.07272,0.96479,1.03915,1.04452,1.02048,0.10021
2104,creative,Foot stool,foot stool,box,box,1.07719,1.0412,0.96053,0.93835,1.08075,1.0196,0.14023
2104,creative,Cat house,cat house,box,box,0.9751,1.03125,1.09637,1.02201,1.14685,1.05432,0.13619
2104,creative,Computer stand,computer stand,box,box,0.94984,0.96269,0.98177,1.0135,1.20782,1.02312,0.08245
2104,creative,Sign material,sign material,box,box,0.99911,0.96129,1.02071,0.95832,1.2833999999999999,1.04457,0.12228
2106,creative,Draw/color it to be a spaceship for a child to play in,drawcolor it to be a spaceship for a child to play in,box,box,0.99826,0.9484,0.97556,0.9688,0.77539,0.93328,0.06416
2106,creative,watch a cat try to fit into a smaller,watch a cat try to fit into a smaller,box,box,0.86319,0.92035,0.96435,0.9688,0.77181,0.8977,-0.01273
2106,creative,turn it into a fort,turn it into a fort,box,box,0.85316,0.8777,0.92997,0.96781,0.76608,0.87894,-0.03592
2106,creative,turn it into a opera house for ants,turn it into a opera house for ants,box,box,0.96327,0.91133,0.98108,0.96903,1.22049,1.00904,0.07895
2107,creative,A home,a home,box,box,1.0195,1.0392,0.96935,1.01537,1.22997,1.05468,0.12947
2107,creative,You can make an airplane  for a child,you can make an airplane for a child,box,box,1.10574,1.00025,0.92637,0.96883,1.2300200000000001,1.04624,0.15145
2107,creative,step stool,step stool,box,box,1.05614,1.01799,0.88201,0.95999,1.06759,0.99674,0.10238
2107,creative,Foot rest,foot rest,box,box,1.08349,1.00434,0.93317,0.96649,1.13603,1.0247,0.13489
2107,creative,place to hold a bunch of junk,place to hold a bunch of junk,box,box,0.8555200000000001,1.10345,0.91787,0.96883,0.78216,0.92557,0.00283
2107,creative,If you take it apart you can use it as a mat to break dance,if you take it apart you can use it as a mat to break dance,box,box,0.89882,1.06711,0.94404,0.9688,0.7769,0.93113,0.02559
2107,creative,A hiding place when playing hide and go seek,a hiding place when playing hide and go seek,box,box,0.81749,0.97596,1.0428,0.96888,0.77149,0.91532,-0.00309
2107,creative,Use it as a table,use it as a table,box,box,0.9877,1.09188,0.99578,0.96911,0.75509,0.95991,0.0883
2107,creative,Use it as a chair,use it as a chair,box,box,0.81743999999999994,1.01983,0.91948,0.96968,0.75557,0.8964,-0.03287
2108,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2108,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2108,creative,bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
2108,creative,car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2108,creative,canvas,canvas,box,box,0.87734,0.91498,0.90292,0.87734,0.79199,0.87291,-0.0272
2108,creative,clothes,clothes,box,box,0.75148,0.95066,0.89766,0.9902,0.84099,0.8862,-0.07667
2108,creative,shelter,shelter,box,box,0.86495,0.93466,0.91978,1.02954,0.86665,0.92312,-0.01153
2108,creative,puppet showcase,puppet showcase,box,box,1.13957,1.01546,0.89756,0.95858,0.94482,0.9912,0.13835
2108,creative,umbrella,umbrella,box,box,0.79271,0.84168,0.86173,0.8421,0.95703,0.85905,-0.08282
2108,creative,raincoat,raincoat,box,box,0.7829699999999999,0.82165,0.75972,0.77207,0.96478,0.82024,-0.12389
2108,creative,flotation device,flotation device,box,box,0.94603,1.07084,0.96705,1.0153,0.97792,0.99543,0.076
2108,creative,drum set,drum set,box,box,0.94338,1.06604,0.94087,1.06081,1.11611,1.02544,0.07991
2108,creative,book organizer,book organizer,box,box,0.95095,1.01996,1.05747,0.9511000000000001,1.17718,1.03133,0.10974
2108,creative,dog house,dog house,box,box,0.98545,1.08656,1.04808,0.89803,1.19526,1.04268,0.13515
2111,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2111,creative,Shoe,shoe,box,box,0.6607799999999999,0.79194,0.80305,0.66162,0.6954899999999999,0.72258,-0.20614
2111,creative,car if you attach wheels,car if you attach wheels,box,box,0.97578,0.88056,0.90974,1.01227,0.75836,0.90734,0.02219
2111,creative,helmet,helmet,box,box,0.84904,0.89168,0.8578399999999999,1.05421,0.8169299999999999,0.89394,-0.04831
2111,creative,pillow,pillow,box,box,0.71089,0.82309,0.81662,1.04034,0.8187800000000001,0.84194,-0.1429
2111,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2111,creative,kite,kite,box,box,0.8541,0.9091,0.93554,1.05994,0.84967,0.92167,-0.01687
2111,creative,blanket,blanket,box,box,0.79912,0.88256,0.9336,0.85563,0.9232,0.87882,-0.0535
2111,creative,Skirt,skirt,box,box,0.90314,0.99478,0.89784,0.90105,0.92347,0.92406,0.01059
2111,creative,flower pot,flower pot,box,box,1.08749,0.89937,1.02824,0.92104,1.032,0.99363,0.13543
2111,creative,hiding spot,hiding spot,box,box,0.98411,1.014,1.06986,1.00127,1.05721,1.02529,0.12142
2111,creative,canvas for drawing,canvas for drawing,box,box,0.95137,0.9319,0.94314,1.02393,0.72607,0.91528,0.0265
2111,creative,staple holder,staple holder,box,box,0.9896199999999999,0.90677,1.0139,0.93686,1.0928,0.98799,0.08885
2111,creative,surf board,surf board,box,box,1.11897,0.91186,0.96493,0.99362,1.10019,1.01791,0.14418
2111,creative,Dog bed,dog bed,box,box,0.9065300000000001,0.88365,0.99813,1.00085,1.13906,0.98564,0.04504
2111,creative,Dog house,dog house,box,box,0.98545,1.08656,1.04808,0.89803,1.19526,1.04268,0.13515
2112,creative,to fill with other    one of which contains a present make sure to put things in other   so they don't know which one has the present in it,to fill with other one of which contains a present make sure to put things in other so they dont know which one has the present in it,box,box,0.89158,1.0903,0.93971,0.9688,1.22321,1.02272,0.06223
2112,creative,Sliding down a rock quarry,sliding down a rock quarry,box,box,0.97805,0.98664,0.91714,0.99649,0.73809,0.92328,0.04171
2112,creative,Holding for a Halloween costume because you're outside the,holding for a halloween costume because youre outside the,box,box,0.92708,0.8883,1.06057,0.96866,1.22266,1.01345,0.08007
2112,creative,Hiding in to scare someone not original  but definitely fun,hiding in to scare someone not original but definitely fun,box,box,1.04725,0.9009,1.03532,0.96872,1.22841,1.03612,0.13619
2113,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2113,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2113,creative,as a ruler to measure with the sides of the,as a ruler to measure with the sides of the,box,box,1.06345,1.03208,0.9883,0.96881,1.24251,1.05903,0.15485
2113,creative,castle,castle,box,box,0.87119,0.92633,0.84623,0.8823,0.87647,0.8805,-0.03761
2113,creative,boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2113,creative,umbrella,umbrella,box,box,0.79271,0.84168,0.86173,0.8421,0.95703,0.85905,-0.08282
2113,creative,as a shield,as a shield,box,box,0.99629,1.02255,0.89999,0.95945,0.7288399999999999,0.92142,0.04968
2113,creative,planner,planner,box,box,0.95443,0.91953,0.94302,1.02523,0.977,0.96384,0.04698
2113,creative,draw a map,draw a map,box,box,0.97757,0.98885,1.02201,1.00657,0.74885,0.94877,0.074
2113,creative,drawing board,drawing board,box,box,1.11414,1.0235,1.07254,0.9077500000000001,1.29973,1.08353,0.20561
2114,creative,Make 3D art,make d art,box,box,0.91625,0.90713,1.0033,1.10078,0.6979,0.92507,0.02332
2114,creative,Make a mini city with,make a mini city with,box,box,0.95617,1.08396,1.08681,0.97062,0.76283,0.97208,0.09837
2114,creative,Use as a trash can,use as a trash can,box,box,0.7942400000000001,0.94739,1.04266,0.97133,0.77462,0.90605,-0.01954
2114,creative,Use it to decorate the walls of a child's room,use it to decorate the walls of a childs room,box,box,0.87842,1.07123,0.9164,0.9688,0.77751,0.92247,0.00793
2114,creative,Shred it and use it as compost for a garden,shred it and use it as compost for a garden,box,box,1.01312,0.98431,1.04777,0.9688,0.79112,0.96102,0.1005
2114,creative,Build a fort,build a fort,box,box,0.97562,0.85513,0.9456,0.92309,0.75179,0.89025,0.02335
2114,creative,Make a costume,make a costume,box,box,0.88541,0.9379,0.9504,0.93364,0.65436,0.87234,-0.01403
2114,creative,Use it as a separator for a garden,use it as a separator for a garden,box,box,1.003,1.07599,1.02367,0.96875,0.7763599999999999,0.96955,0.1032
2115,creative,Covering it in clay and making a design on it,covering it in clay and making a design on it,box,box,1.16336,0.9269499999999999,1.08398,0.9688,1.22639,1.0739,0.21364
2115,creative,Filling it with mirrors and shining a light in it,filling it with mirrors and shining a light in it,box,box,0.96261,0.99387,0.96023,0.96879,1.24389,1.02588,0.08897
2115,creative,Putting electrical components in it to hide them the decorating the outside of it,putting electrical components in it to hide them the decorating the outside of it,box,box,1.14687,0.88108,0.92025,0.9688,1.24006,1.03141,0.15035
2115,creative,Using it as a way to stop a vehicle from rolling away,using it as a way to stop a vehicle from rolling away,box,box,0.96973,1.06315,1.04109,0.9688,1.22653,1.05386,0.12703
2116,creative,personal movie theater,personal movie theater,box,box,0.93873,0.97158,1.01474,0.99486,0.69497,0.92298,0.04409
2116,creative,tower,tower,box,box,0.85102,0.8319799999999999,0.80657,1.00037,0.75649,0.84929,-0.08049
2116,creative,coffin,coffin,box,box,0.62113,0.78213,0.81096,0.85921,0.7709900000000001,0.76888,-0.20985
2116,creative,stool,stool,box,box,0.82323,0.87113,0.8385400000000001,0.96709,0.79081,0.85816,-0.077
2116,creative,planter,planter,box,box,0.8434,0.82794,0.8693500000000001,1.04375,0.86199,0.88929,-0.05571
2116,creative,mouse trap,mouse trap,box,box,0.86406,1.00185,0.86873,0.90974,1.08472,0.94582,-0.00253
2116,creative,rocket ship,rocket ship,box,box,1.07312,1.09255,1.00613,0.94694,1.14784,1.05332,0.16662
2116,creative,dog house,dog house,box,box,0.98545,1.08656,1.04808,0.89803,1.19526,1.04268,0.13515
2117,creative,use in boxing matches you must from inside your,use in boxing matches you must from inside your,box,box,0.85193,0.93214,0.99693,0.97112,0.77433,0.90529,-0.00647
2117,creative,use the as stairs like clouds in Mario video games,use the as stairs like clouds in mario video games,box,box,1.1225,0.93493,1.09743,0.96312,1.22294,1.06818,0.19775
2117,creative,use   to decorate the walls,use to decorate the walls,box,box,0.9069,0.92566,0.96492,0.96831,0.77817,0.90879,0.01101
2117,creative,collectable items,collectable items,box,box,1.04276,1.05187,1.06324,0.98859,0.82307,0.99391,0.13555
2117,creative,wear the   as a costume,wear the as a costume,box,box,0.86722,0.95732,0.95339,0.96964,0.72583,0.89468,-0.01122
2117,creative,make alike a book bag so you will only use book instead of book bags,make alike a book bag so you will only use book instead of book bags,box,box,1.0876,0.98472,0.94456,0.95542,0.77632,0.94972,0.10612
2117,creative,use   as a sort of sketch pad,use as a sort of sketch pad,box,box,0.94812,0.97171,0.97593,0.96908,0.77681,0.92833,0.04313
2117,creative,use a single as a reminder to always think outside the,use a single as a reminder to always think outside the,box,box,0.98167,0.87051,1.06778,0.9688,0.77414,0.93258,0.06901
2117,creative,design a that will work as a boat,design a that will work as a boat,box,box,1.10758,1.0802100000000001,1.06187,0.96885,1.24164,1.09203,0.20717
2120,creative,sheet,sheet,box,box,0.75118,0.8886000000000001,0.77895,0.94097,0.74231,0.8204,-0.1332
2120,creative,Put old food in,put old food in,box,box,1.09875,1.00929,0.98607,0.96946,1.24688,1.06209,0.16846
2120,creative,Food,food,box,box,0.85084,0.84975,0.96852,1.02558,0.76715,0.89237,-0.02786
2120,creative,mattress,mattress,box,box,0.81081,0.7970200000000001,0.86389,0.89184,0.76725,0.82616,-0.09445
2120,creative,a dress,a dress,box,box,1.08771,0.86146,0.94747,0.98545,1.19718,1.01585,0.12213
2120,creative,shirt,shirt,box,box,0.76911,0.90647,0.84982,1.00433,0.81938,0.86982,-0.09069
2120,creative,Shelter,shelter,box,box,0.86495,0.93466,0.91978,1.02954,0.86665,0.92312,-0.01153
2120,creative,Cover a sunroof,cover a sunroof,box,box,0.7803599999999999,1.01158,0.97045,1.03209,1.06508,0.97191,-0.00916
2120,creative,Workout equipment,workout equipment,box,box,1.0507,1.00592,0.9144,1.01175,1.18457,1.0334700000000001,0.1193
2121,creative,cinema,cinema,box,box,0.84316,0.91886,0.86633,0.93926,0.7033,0.85418,-0.05904
2121,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2121,creative,kitchen,kitchen,box,box,0.78422,0.83709,0.89639,1.02535,0.71787,0.85218,-0.08911
2121,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2121,creative,bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
2121,creative,car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2121,creative,coffin,coffin,box,box,0.62113,0.78213,0.81096,0.85921,0.7709900000000001,0.76888,-0.20985
2121,creative,oven,oven,box,box,0.84965,0.8786,0.90772,0.96357,0.78382,0.87667,-0.04278
2121,creative,camcorder,camcorder,box,box,0.81403,0.77401,0.85765,NA,0.80476,0.81261,-0.09247
2121,creative,freezer,freezer,box,box,0.69943,0.75469,0.79925,0.95426,0.80724,0.80297,-0.1709
2121,creative,costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2121,creative,mountain,mountain,box,box,0.82413,0.94828,0.9378299999999999,0.97359,0.81206,0.89918,-0.03175
2121,creative,register,register,box,box,0.86279,0.78561,0.8614999999999999,0.9032,0.81282,0.84518,-0.06648
2121,creative,helmet,helmet,box,box,0.84904,0.89168,0.8578399999999999,1.05421,0.8169299999999999,0.89394,-0.04831
2121,creative,be a robot,be a robot,box,box,0.80812,0.94844,1.10421,0.94963,0.73929,0.90994,0.00172
2121,creative,bookshelf,bookshelf,box,box,0.789,0.72403,0.77717,0.862,0.82406,0.79525,-0.14042
2121,creative,ship,ship,box,box,0.84154,0.91359,0.90789,0.97052,0.8307100000000001,0.89285,-0.03641
2121,creative,playhouse,playhouse,box,box,0.77893,0.85522,0.8581799999999999,0.865,0.86798,0.84506,-0.09485
2121,creative,saloon,saloon,box,box,0.87093,0.9648,0.9124,0.96887,0.87893,0.91919,-0.00723
2121,creative,transformer,transformer,box,box,0.88851,0.79289,0.88142,1.04834,0.8927,0.90077,-0.03271
2121,creative,boat,boat,box,box,0.76791,0.87382,0.89148,0.91765,0.89859,0.86989,-0.0823
2121,creative,rocket,rocket,box,box,0.82893,0.86665,0.90729,1.02851,0.89944,0.90616,-0.04268
2121,creative,submarine,submarine,box,box,0.91383,0.90594,0.94252,0.96648,0.90456,0.92667,0.01501
2121,creative,jail,jail,box,box,0.7749,0.91838,0.92578,1.01736,0.90602,0.90849,-0.05548
2121,creative,magic prop,magic prop,box,box,1.0448,1.0807,1.07224,1.0179,0.95766,1.03466,0.157
2121,creative,boombox,boombox,box,box,NA,0.83251,0.8025,NA,0.95976,0.86492,-0.10195
2121,creative,sleigh,sleigh,box,box,0.808,0.86914,0.88977,1.03403,0.96413,0.91301,-0.05228
2121,creative,igloo,igloo,box,box,0.91567,0.80687,0.87652,0.94241,0.99792,0.90788,-0.01415
2121,creative,poker table,poker table,box,box,0.99877,1.03305,0.97588,1.05041,1.08154,1.02793,0.10901
2121,creative,fire truck,fire truck,box,box,0.90816,1.08425,1.00925,1.09931,1.13816,1.04783,0.08903
2121,creative,space ship,space ship,box,box,1.06811,1.02636,1.05265,0.9541,1.13991,1.04823,0.16576
2121,creative,race car,race car,box,box,1.08733,1.01081,1.08217,1.02126,1.15349,1.07101,0.18576
2121,creative,secret lab,secret lab,box,box,1.04519,1.05104,1.01638,1.05092,1.18695,1.0701,0.15643
2122,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2122,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2122,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2122,creative,door stopper,door stopper,box,box,0.92105,0.90659,0.97918,0.98289,0.85143,0.92823,0.02585
2122,creative,shield,shield,box,box,0.85979,0.97223,0.89285,1.01298,0.95872,0.93931,-0.00849
2122,creative,dollhouse,dollhouse,box,box,0.70278,0.77156,0.7967,0.91149,1.00884,0.83827,-0.15209
2122,creative,rain hat,rain hat,box,box,0.97275,1.03816,0.95958,0.96989,1.11474,1.01102,0.09091
2122,creative,hide out location,hide out location,box,box,0.92529,0.9357800000000001,0.96612,0.96653,0.73461,0.90567,0.01871
2123,creative,home,home,box,box,0.7118800000000001,0.91085,0.80741,0.96804,0.64393,0.80842,-0.1478
2123,creative,toy,toy,box,box,0.70409,0.73648,0.85502,0.75149,0.6654100000000001,0.7425,-0.17697
2123,creative,packages,packages,box,box,0.7475,0.67519,0.78865,0.79962,0.6662699999999999,0.73545,-0.18288
2123,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2123,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2123,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2123,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2123,creative,costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2123,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2123,creative,holder,holder,box,box,0.7453099999999999,0.80767,0.87498,0.97902,0.83094,0.84758,-0.11297
2123,creative,weapon,weapon,box,box,0.82218,0.8931,0.94577,0.93948,0.85788,0.89168,-0.03789
2123,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2123,creative,barrier,barrier,box,box,0.89401,1.00563,0.87201,0.8126,0.87869,0.89259,-0.00768
2123,creative,flooring,flooring,box,box,0.97378,0.77713,0.9119,0.94388,0.90786,0.90291,0.01291
2123,creative,cake holder,cake holder,box,box,1.04527,1.02852,1.05195,0.97235,1.04015,1.02765,0.14687
2123,creative,sun shade,sun shade,box,box,1.0308,1.04329,0.95105,1.0137100000000001,1.07325,1.02242,0.1173
2123,creative,art board,art board,box,box,1.10971,1.09876,1.07775,0.94484,1.22025,1.09026,0.21322
2124,creative,a home or place to sleep,a home or place to sleep,box,box,1.00821,0.89726,0.91207,0.96838,1.22833,1.00285,0.07961
2124,creative,cooler,cooler,box,box,0.88901,0.93026,0.91472,0.97717,0.8791100000000001,0.91805,-0.00306
2124,creative,recycling bin,recycling bin,box,box,1.03379,1.09042,1.05111,1.03833,1.03351,1.04943,0.15429
2124,creative,book shelve,book shelve,box,box,0.88381,1.04728,1.07428,1.06613,1.09406,1.03311,0.084
2125,creative,TOILET,toilet,box,box,0.7213700000000001,0.88446,0.91406,1.05639,0.74569,0.86439,-0.10359
2125,creative,ROBOT TORSO,robot torso,box,box,1.04691,0.99953,0.99874,0.96723,0.90697,0.98388,0.11556
2125,creative,PUPPET STAGE,puppet stage,box,box,1.08452,0.90779,1.04769,0.99357,0.91882,0.99048,0.13507
2125,creative,SHIPPING CRATE FOR A LIZARD,shipping crate for a lizard,box,box,1.05851,1.02936,0.99296,0.99909,1.09407,1.0348,0.14222
2125,creative,PIGGY BANK,piggy bank,box,box,1.01924,1.01237,0.93842,0.94968,0.99132,0.98221,0.09237
2125,creative,MEDAL FOR LAST PLACE,medal for last place,box,box,0.8666,0.99169,1.06751,0.96905,1.22964,1.0249,0.07028
2125,creative,FURNITURE IN RECENTLY MOVED INTO HOUSE,furniture in recently moved into house,box,box,1.02295,1.07826,1.00834,0.97918,1.242,1.06615,0.14881
2125,creative,PANTS FOR HOBO,pants for hobo,box,box,0.81085,0.98077,1.09097,1.02545,1.29826,1.04126,0.05548
2126,creative,Toy,toy,box,box,0.70409,0.73648,0.85502,0.75149,0.6654100000000001,0.7425,-0.17697
2126,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2126,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2126,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2126,creative,Restaurant,restaurant,box,box,0.8157099999999999,0.90045,0.96888,1.08563,0.75884,0.9059,-0.03445
2126,creative,purse,purse,box,box,0.65227,0.72368,0.8255,0.91781,0.76541,0.77693,-0.19778
2126,creative,dress,dress,box,box,0.80924,0.99784,0.90762,0.99733,0.7898000000000001,0.90037,-0.04017
2126,creative,belt,belt,box,box,0.79916,0.85695,0.90271,0.94157,0.80341,0.86076,-0.07301
2126,creative,pillow,pillow,box,box,0.71089,0.82309,0.81662,1.04034,0.8187800000000001,0.84194,-0.1429
2126,creative,prop,prop,box,box,0.8170999999999999,0.78021,0.87904,0.99127,0.83372,0.86027,-0.07946
2126,creative,sunroof,sunroof,box,box,0.74256,0.78412,0.80358,0.96217,0.8710100000000001,0.83269,-0.13689
2126,creative,cushion,cushion,box,box,0.80571,0.84197,0.89285,0.99293,0.88664,0.88402,-0.06578
2126,creative,bracelet,bracelet,box,box,0.76169,0.90544,0.8849,1.18189,0.91253,0.92929,-0.06805
2126,creative,footwear,footwear,box,box,0.8829400000000001,0.80159,0.87729,0.96562,0.95255,0.896,-0.03413
2126,creative,stress reliever,stress reliever,box,box,0.9793499999999999,1.0469,0.98733,1.02566,0.99634,1.00712,0.09664
2126,creative,arm rest,arm rest,box,box,1.09607,1.03561,0.89249,0.94892,1.05287,1.00519,0.127
2126,creative,sun blocker,sun blocker,box,box,0.96853,1.0824,0.92153,1.0168,1.07279,1.01241,0.08411
2126,creative,Stepping stool,stepping stool,box,box,1.00611,1.1289,0.9554,0.93621,1.07505,1.02033,0.11759
2126,creative,foot support,foot support,box,box,0.95529,0.99978,0.95057,0.88955,1.17429,0.9939,0.07385
2126,creative,exercise equipment,exercise equipment,box,box,1.00078,1.00598,0.99455,0.9714,1.21103,1.03675,0.11786
2126,creative,back support,back support,box,box,0.89878,1.04369,0.9817,1.0266,1.22461,1.03508,0.07286
2126,creative,Vacation home,vacation home,box,box,0.99126,1.02012,0.9771,0.98223,1.24121,1.04238,0.11346
2128,creative,a place to put stuff on,a place to put stuff on,box,box,0.97554,0.91573,1.085,0.96882,1.2361900000000001,1.03626,0.11773
2128,creative,broken down can be used to break dance,broken down can be used to break dance,box,box,0.96896,1.07134,1.11516,0.97196,1.22298,1.07008,0.14966
2128,creative,a castle,a castle,box,box,0.90115,0.89825,0.95086,0.98013,1.10127,0.96633,0.02686
2128,creative,a big metal  can trap a large dinosaur,a big metal can trap a large dinosaur,box,box,0.87473,0.91066,0.9547,0.9768,1.22144,0.98767,0.02673
2128,creative,a drawing board,a drawing board,box,box,0.94292,0.99186,0.99103,0.9931,0.74718,0.93322,0.04712
2130,creative,ball,ball,box,box,0.75052,0.89877,0.76739,0.98265,0.62732,0.80533,-0.1428
2130,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2130,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2130,creative,coffin,coffin,box,box,0.62113,0.78213,0.81096,0.85921,0.7709900000000001,0.76888,-0.20985
2130,creative,bowl,bowl,box,box,0.70824,0.87993,0.86571,0.96353,0.79791,0.84306,-0.12526
2130,creative,pillow,pillow,box,box,0.71089,0.82309,0.81662,1.04034,0.8187800000000001,0.84194,-0.1429
2130,creative,step,step,box,box,0.79219,0.98971,0.91945,1.0429,0.8556,0.91997,-0.03906
2130,creative,umbrella,umbrella,box,box,0.79271,0.84168,0.86173,0.8421,0.95703,0.85905,-0.08282
2131,creative,to build a mini city,to build a mini city,box,box,0.9379,1.1505,1.06177,0.96765,0.76634,0.97683,0.09363
2131,creative,costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2131,creative,step stool,step stool,box,box,1.05614,1.01799,0.88201,0.95999,1.06759,0.99674,0.10238
2131,creative,Hiding place,hiding place,box,box,1.01379,1.0602800000000001,0.99604,1.04431,1.15805,1.05449,0.13346
2131,creative,watch movies in complete darkness,watch movies in complete darkness,box,box,0.92691,1.10382,0.8962600000000001,0.97381,0.76208,0.93258,0.03124
2131,creative,drawing board,drawing board,box,box,1.11414,1.0235,1.07254,0.9077500000000001,1.29973,1.08353,0.20561
